Roll Number,Legal Address,Tax/Exempt,Prop Type Code,Prop Type,Payer Type,Land Value,Impr. Value,Other Value,Total Value,Street Address,Prop Subtype,Description,Tax Year
1201090,"9011446  9PUL    NE-6-20-2-5    5,663 Sq. Feet",T,5,Machinery & Equipment DIP,I  Individual,0,42400,0,42400,105 DINGMAN CLOSE SE,Land    ME - Machinery & Equipment,,2018
1201090,"9011446  9PUL    NE-6-20-2-5    5,663 Sq. Feet",T,20,Industrial Improved DIP,I  Individual,30700,22600,0,53300,105 DINGMAN CLOSE SE,Land & Improvements    NR-D - DIP Non Residential,,2018
1201090,105 DINGMAN CLOSE SE,,,,I  Individual,30700,65000,0,95700,Land    ME - Machinery & Equipment,,,2018
1202000,7611150 G     NE-6-20-2-5    26.77 Acres,T,12,Commercial Recreation,I  Individual,524900,4900,0,529800,700 IMPERIAL DR. S.E.,Land    NR - Non Residential,,2018
1202001,8711281 A     NE-6-20-2-5    4.13 Acres,T,12,Commercial Recreation,I  Individual,147500,0,0,147500,100 ROYALITE WAY SE,Land    NR - Non Residential,,2018
1202002,0812833 1 2    E -6-20-2-5    97.37 Acres,T,12,Commercial Recreation,C  Corporation,2012700,0,0,2012700,800 IMPERIAL DRIVE SE,Land    NR - Non Residential,,2018
1202003,"9511407 10     NE-6-20-2-5    40,510 Sq. Feet",T,12,Commercial Recreation,I  Individual,157100,0,0,157100,650 IMPERIAL DRIVE SE,Land    NR - Non Residential,,2018
1202004,9511407 11ER     NE-6-20-2-5    8.06 Acres,E,10,Municipal Public Lands-Exempt,M  Municipal,118600,0,0,118600,EAST OF RIVER BANK,Land    NR - Non Residential,,2018
1202005,"9511407 12MR     NE-6-20-2-5    39,640 Sq. Feet",E,10,Municipal Public Lands-Exempt,M  Municipal,62400,0,0,62400,EAST OF RIVER BANK,Land    NR - Non Residential,,2018
1202006,8711281 B     NE-6-20-2-5    2.05 Acres,T,12,Commercial Recreation,I  Individual,120800,0,0,120800,100 Royalite Way SE,Land    NR - Non Residential,,2018
1300010,1351JK 1     SE-1-20-3-5    10.57 Acres,T,2,Residential,I  Individual,126640,179940,0,306580,1205 OKALTA RD. S.W.,Land    R - Residential,,2018
1300010,1351JK 1     SE-1-20-3-5    10.57 Acres,E,11,Institutional,I  Individual,506560,719160,0,1225720,1205 OKALTA RD. S.W.,Land    NR - Non Residential,,2018
1300010,1205 OKALTA RD. S.W.,,,,I  Individual,633200,899100,0,1532300,Land    R - Residential,,,2018
1300100,7022ED  Y    SW-1-20-3-5    4.60 Acres,T,2,Residential,I  Individual,366000,103300,0,469300,1110 OKALTA RD. S.W.,Land    R - Residential,,2018
1400100,"9610504  1MR    SE-1-20-3-5    31,842 Sq. Feet",E,10,Municipal Public Lands-Exempt,M  Municipal,138100,0,0,138100,110 Cuffling Flat Close S.W.,Land    NR - Non Residential,,2018
1400200,9610504  2    SE-1-20-3-5    1.53 Acres,T,2,Residential,I  Individual,178200,237500,0,415700,140 Cuffling Flat Close S.W.,Land    R - Residential,,2018
1400225,"0914432 1 1    SE-1-20-3-5    29,055 Sq. Feet",T,1,Residential Vacant,I  Individual,76500,0,0,76500,140 CUFFLING FLAT CLOSE SW,Land    R - Residential,,2018
1400300,9610504  3    SE-1-20-3-5    1.36 Acres,T,2,Residential,I  Individual,135700,124200,0,259900,150 Cuffling Flat Close S.W.,Land    R - Residential,,2018
1400400,9610504  4    SE-1-20-3-5    1.56 Acres,T,2,Residential,I  Individual,179700,76700,0,256400,160 CUFFING FLAT CLOSE S.W.,Land    R - Residential,,2018
1400500,9610504  5    SE-1-20-3-5    1.50 Acres,T,2,Residential,I  Individual,220800,275800,0,496600,170 Cuffling Flat Close S.W.,Land    R - Residential,,2018
1400600,9610504  6ER    SE-1-20-3-5    2.00 Acres,E,10,Municipal Public Lands-Exempt,M  Municipal,201800,0,0,201800,16 AVE. S.W.,Land    NR - Non Residential,,2018
1401000,0111322 A 2    SE-1-20-3-5    3.91 Acres,T,2,Residential,I  Individual,238400,227800,0,466200,190 16 AVE. S.W.,Land    R - Residential,,2018
1401010,0111322 A 1    SE-1-20-3-5    1.75 Acres,T,2,Residential,I  Individual,189300,340400,0,529700,180 16 AVE. S.W.,Land    R - Residential,,2018
1401030,0111322 A 3ER    SE-1-20-3-5    1.28 Acres,E,10,Municipal Public Lands-Exempt,M  Municipal,132500,0,0,132500,112 16 AVE. S.W.,Land    NR - Non Residential,,2018
1402000,5284FV B     SE-1-20-3-5    9.80 Acres,T,2,Residential,I  Individual,277400,116200,0,393600,200 16 AVE. S.W.,Land    R - Residential,,2018
1402000,5284FV B     SE-1-20-3-5    9.80 Acres,T,7,Farmland,I  Individual,1200,0,0,1200,200 16 AVE. S.W.,Land    F - Farmland,,2018
1402000,200 16 AVE. S.W.,,,,I  Individual,278600,116200,0,394800,Land    R - Residential,,,2018
1403000,5284FV C     SE-1-20-3-5    2.34 Acres,T,2,Residential,I  Individual,240800,290100,0,530900,240 16 AVE. S.W.,Land    R - Residential,,2018
1404000,SE-1-20-3-5                      29.50 Acres,T,2,Residential,I  Individual,252200,222200,0,474400,370 16 AVE. S.W.,Land    R - Residential,,2018
1404000,SE-1-20-3-5                      29.50 Acres,T,7,Farmland,I  Individual,3500,0,0,3500,370 16 AVE. S.W.,Land    F - Farmland,,2018
1404000,370 16 AVE. S.W.,,,,I  Individual,255700,222200,0,477900,Land    R - Residential,,,2018
1405000,1511356 4 1    SE-1-20-3-5    33.90 Acres,E,10,Municipal Public Lands-Exempt,I  Individual,1095700,14100,0,1109800,835 OKALTA RD. S.W.,Land    NR - Non Residential,,2018
1405010,MR    SE-1-20-3-5             11.60 Acres,E,10,Municipal Public Lands-Exempt,M  Municipal,443300,0,0,443300,350 Turner Drive SW,Land    NR - Non Residential,,2018
1405500,PT-1-20-3-5                      1.51 Acres,T,2,Residential,I  Individual,194900,397000,0,591900,850 OKALTA RD. S.W.,Land    R - Residential,,2018
1406000,8910825 2 1                     8.33 Acres,T,2,Residential,I  Individual,364300,280800,0,645100,1155 OKALTA RD. S.W.,Land    R - Residential,,2018
1406010,"9611013 2 1    SE-1-20-2-5    32,670 Sq. Feet",T,2,Residential,I  Individual,166900,357900,0,524800,1075 OKALTA ROAD S.W.,Land    R - Residential,,2018
1406020,"9611013 2 2    SE-1-20-2-5    42,689 Sq. Feet",T,2,Residential,I  Individual,180800,287200,0,468000,1035 OKALTA ROAD S.W.,Land    R - Residential,,2018
1406030,9611013 2 3    SE-1-20-2-5    1.30 Acres,T,2,Residential,I  Individual,208300,428500,0,636800,1105 TURNER GATE S.W.,Land    R - Residential,,2018
1406040,9611013 2 4    SE-1-20-2-5    1.09 Acres,T,2,Residential,I  Individual,195000,462500,0,657500,1109 TURNER GATE S.W.,Land    R - Residential,,2018
1406050,"9611013 2 5    SE-1-20-2-5    40,946 Sq. Feet",T,2,Residential,I  Individual,185800,368800,0,554600,1113 TURNER GATE S.W.,Land    R - Residential,,2018
1406060,"9611013 2 6    SE-1-20-2-5    40,946 Sq. Feet",T,2,Residential,I  Individual,148700,400200,0,548900,350 TURNER DRIVE S.W.,Land    R - Residential,,2018
1406070,9611013 2 7    SE-1-20-2-5    1.16 Acres,T,2,Residential,I  Individual,207400,332500,0,539900,355 TURNER DRIVE S.W.,Land    R - Residential,,2018
1406080,9611013 2 8    SE-1-20-2-5    1.00 Acres,T,2,Residential,I  Individual,197000,300800,0,497800,351 TURNER DRIVE S.W.,Land    R - Residential,,2018
1406090,"9611013 2 9MR    SE-1-20-2-5    21,780 Sq. Feet",E,10,Municipal Public Lands-Exempt,M  Municipal,164200,0,0,164200,347 TURNER DRIVE S.W.,Land    NR - Non Residential,,2018
1407000,9310679 2 2                     2.03 Acres,T,2,Residential,I  Individual,203300,275000,0,478300,1000 OAKALTA ROAD S.W.,Land    R - Residential,,2018
1407250,9312616 2 2                     1.45 Acres,T,2,Residential,I  Individual,174200,251100,0,425300,1040 OKALTA ROAD S.W.,Land    R - Residential,,2018
1407500,9312616 2 1    SE-1-20-3-5    1.48 Acres,T,2,Residential,I  Individual,175700,254100,0,429800,1080 OKALTA RD. S.W.,Land    R - Residential,,2018
1408000,9111448 1                        8.16 Acres,T,2,Residential,I  Individual,252200,284000,0,536200,1100 OKALTA RD. S.W.,Land    R - Residential,,2018
1408000,9111448 1                        8.16 Acres,T,7,Farmland,I  Individual,700,0,0,700,1100 OKALTA RD. S.W.,Land    F - Farmland,,2018
1408000,1100 OKALTA RD. S.W.,,,,I  Individual,252900,284000,0,536900,Land    R - Residential,,,2018
1409000,9112618 3                        3.85 Acres,T,2,Residential,I  Individual,252200,295300,0,547500,1200 OKALTA RD. S.W.,Land    R - Residential,,2018
1409000,9112618 3                        3.85 Acres,T,7,Farmland,I  Individual,100,0,0,100,1200 OKALTA RD. S.W.,Land    F - Farmland,,2018
1409000,1200 OKALTA RD. S.W.,,,,I  Individual,252300,295300,0,547600,Land    R - Residential,,,2018
1500010,"7610939 H 1    SW-6-20-2-5    11,090 Sq. Feet",T,2,Residential,I  Individual,108300,143000,0,251300,1450 DECALTA DR. S.E.,Land    R - Residential,,2018
1500020,"7610939 H 2    SW-6-20-2-5    7,240 Sq. Feet",T,2,Residential,I  Individual,96600,98300,0,194900,1454 DECALTA DR. S.E.,Land    R - Residential,,2018
1500030,"7610939 H 3    SW-6-20-2-5    7,150 Sq. Feet",T,2,Residential,I  Individual,96300,152500,0,248800,1502 DECALTA DR. S.E.,Land    R - Residential,,2018
1500040,"7610939 H 4    SW-6-20-2-5    7,150 Sq. Feet",T,2,Residential,I  Individual,96300,233300,0,329600,1504 DECALTA DR. S.E.,Land    R - Residential,,2018
1500050,"7610939 H 5    SW-6-20-2-5    7,150 Sq. Feet",T,2,Residential,I  Individual,96300,156600,0,252900,1506 DECALTA DR. S.E.,Land    R - Residential,,2018
1500060,"7610939 H 6    SW-6-20-2-5    7,150 Sq. Feet",T,2,Residential,I  Individual,96300,172600,0,268900,1510 DECALTA DR. S.E.,Land    R - Residential,,2018
1500070,"8311884 H 7A    SW-6-20-2-5    7,080 Sq. Feet",T,2,Residential,I  Individual,96000,264900,0,360900,1514 DECALTA DR. S.E.,Land    R - Residential,,2018
1500080,"8311884 H 7B    SW-6-20-2-5    7,170 Sq. Feet",T,2,Residential,I  Individual,96400,250700,0,347100,1518 DECALTA DR. S.E.,Land    R - Residential,,2018
1500090,"8311884 H 7C    SW-6-20-2-5    7,150 Sq. Feet",T,2,Residential,I  Individual,96300,249400,0,345700,1520 DECALTA DR. S.W.,Land    R - Residential,,2018
1500100,"7610939 H 8    SW-6-20-2-5    7,200 Sq. Feet",T,2,Residential,I  Individual,96500,148500,0,245000,1526 DECALTA DR. S.E.,Land    R - Residential,,2018
1500110,"7610939 H 9    SW-6-20-2-5    7,200 Sq. Feet",T,2,Residential,I  Individual,96500,159200,0,255700,1604 DECALTA DR. S.E.,Land    R - Residential,,2018
1500120,"7610939 H 10    SW-6-20-2-5    7,200 Sq. Feet",T,2,Residential,I  Individual,96500,159000,0,255500,1608 DECALTA ROAD SE,Land    R - Residential,,2018
1500130,"7610939 H 11    SW-6-20-2-5    7,060 Sq. Feet",T,2,Residential,I  Individual,96000,159100,0,255100,1612 DECALTA ROAD S.E.,Land    R - Residential,,2018
1500140,"7610939 H 12    SW-6-20-2-5    7,060 Sq. Feet",T,2,Residential,I  Individual,96000,155700,0,251700,1616 DECALTA DR. S.E.,Land    R - Residential,,2018
1500150,"7610939 H 13    SW-6-20-2-5    7,340 Sq. Feet",T,2,Residential,I  Individual,97000,129100,0,226100,1620 DECALTA DR. S.E.,Land    R - Residential,,2018
1500160,"7610939 H 14    SW-6-20-2-5    9,280 Sq. Feet",T,2,Residential,I  Individual,104100,184000,0,288100,1624 DECALTA DR. S.E.,Land    R - Residential,,2018
1500170,"7610939 H 15    SW-6-20-2-5    8,760 Sq. Feet",T,2,Residential,I  Individual,102200,154100,0,256300,1629 SOUTHWOOD RD. S.E.,Land    R - Residential,,2018
1500180,"7610939 H 16    SW-6-20-2-5    7,640 Sq. Feet",T,2,Residential,I  Individual,98100,121600,0,219700,1625 SOUTHWOOD RD. S.E.,Land    R - Residential,,2018
1500190,"7610939 H 17    SW-6-20-2-5    7,350 Sq. Feet",T,2,Residential,I  Individual,97000,161400,0,258400,1621 SOUTHWOOD RD. S.E.,Land    R - Residential,,2018
1500200,"7610939 H 18    SW-6-20-2-5    7,350 Sq. Feet",T,2,Residential,I  Individual,97000,166200,0,263200,1617 SOUTHWOOD RD. S.E.,Land    R - Residential,,2018
1500210,"7610939 H 19    SW-6-20-2-5    7,640 Sq. Feet",T,2,Residential,I  Individual,98100,157900,0,256000,1613 SOUTHWOOD RD. S.E.,Land    R - Residential,,2018
1500215,"9310228 H 26    SW-6-20-2-5    7,138 Sq. Feet",T,2,Residential,I  Individual,96200,146100,0,242300,1607 SOUTHWOOD RD. S.E.,Land    R - Residential,,2018
1500220,"9310228 H 27    SW-6-20-2-5    7,166 Sq. Feet",T,2,Residential,I  Individual,96300,155800,0,252100,1605 SOUTHWOOD RD. S.E.,Land    R - Residential,,2018
1500240,"7610939 H 21    SW-6-20-2-5    7,250 Sq. Feet",T,2,Residential,I  Individual,96700,102500,0,199200,1519 SOUTHWOOD RD. S.E.,Land    R - Residential,,2018
1500250,"7610939 H 22    SW-6-20-2-5    7,550 Sq. Feet",T,2,Residential,I  Individual,97800,119900,0,217700,1515 SOUTHWOOD RD. S.E.,Land    R - Residential,,2018
1500260,"7610939 H 23    SW-6-20-2-5    7,750 Sq. Feet",T,2,Residential,I  Individual,98500,215800,0,314300,1511 SOUTHWOOD RD. S.E.,Land    R - Residential,,2018
1500270,"7610939 H 24    SW-6-20-2-5    7,950 Sq. Feet",T,2,Residential,I  Individual,99200,112300,0,211500,1507 SOUTHWOOD RD. S.E.,Land    R - Residential,,2018
1500280,"7610939 H 25    SW-6-20-2-5    10,230 Sq. Feet",T,2,Residential,I  Individual,114800,104200,0,219000,1503 SOUTHWOOD RD. S.E.,Land    R - Residential,,2018
1500310,"0011986  1    SW-6-20-2-5    5,589 Sq. Feet",T,2,Residential,I  Individual,96500,237800,0,334300,101 BAILEY RIDGE PLACE S.E.,Land    R - Residential,,2018
1500320,"0011986  2    SW-6-20-2-5    6,028 Sq. Feet",T,2,Residential,I  Individual,101600,264400,0,366000,103 BAILEY RIDGE PLACE S.E.,Land    R - Residential,,2018
1500330,"0011986  3    SW-6-20-2-5    6,028 Sq. Feet",T,2,Residential,I  Individual,101600,251900,0,353500,105 BAILEY RIDGE PLACE S.E.,Land    R - Residential,,2018
1500340,"0011986  4    SW-6-20-2-5    6,028 Sq. Feet",T,2,Residential,I  Individual,101600,266900,0,368500,107 BAILEY RIDGE PLACE S.E.,Land    R - Residential,,2018
1500350,"0011986  5    SW-6-20-2-5    6,028 Sq. Feet",T,2,Residential,I  Individual,101600,233800,0,335400,109 BAILEY RIDGE PLACE S.E.,Land    R - Residential,,2018
1500360,"0011986  6    SW-6-20-2-5    6,028 Sq. Feet",T,2,Residential,I  Individual,101600,251100,0,352700,111 BAILEY RIDGE PLACE S.E.,Land    R - Residential,,2018
1500370,"0011986  7    SW-6-20-2-5    6,028 Sq. Feet",T,2,Residential,I  Individual,101600,253900,0,355500,113 BAILEY RIDGE PLACE S.E.,Land    R - Residential,,2018
1500380,"0011986  8    SW-6-20-2-5    6,028 Sq. Feet",T,2,Residential,I  Individual,101600,234300,0,335900,115 BAILEY RIDGE PLACE S.E.,Land    R - Residential,,2018
1500390,"0011986  9    SW-6-20-2-5    6,028 Sq. Feet",T,2,Residential,I  Individual,101600,285900,0,387500,117 BAILEY RIDGE PLACE S.E.,Land    R - Residential,,2018
1500400,"0011986  10    SW-6-20-2-5    6,025 Sq. Feet",T,2,Residential,I  Individual,101600,275600,0,377200,119 BAILEY RIDGE PLACE S.E.,Land    R - Residential,,2018
1500410,"0011986  11    SW-6-20-2-5    7,543 Sq. Feet",T,2,Residential,I  Individual,107600,280200,0,387800,121 BAILEY RIDGE PLACE S.E.,Land    R - Residential,,2018
1500420,"0011986  12    SW-6-20-2-5    9,207 Sq. Feet",T,2,Residential,I  Individual,125700,302900,0,428600,123 BAILEY RIDGE PLACE S.E.,Land    R - Residential,,2018
1500430,"0011986  13    SW-6-20-2-5    7,629 Sq. Feet",T,2,Residential,I  Individual,118800,270700,0,389500,125 BAILEY RIDGE PLACE S.E.,Land    R - Residential,,2018
1500440,"0011986  14    SW-6-20-2-5    6,410 Sq. Feet",T,2,Residential,I  Individual,113400,248100,0,361500,116 BAILEY RIDGE PLACE S.E.,Land    R - Residential,,2018
1500450,"0011986  15    SW-6-20-2-5    6,607 Sq. Feet",T,2,Residential,I  Individual,114300,263300,0,377600,114 BAILEY RIDGE PLACE S.E.,Land    R - Residential,,2018
1500460,"0011986  16    SW-6-20-2-5    6,886 Sq. Feet",T,2,Residential,I  Individual,115500,243200,0,358700,112 BAILEY RIDGE PLACE S.E.,Land    R - Residential,,2018
1500470,"0011986  17    SW-6-20-2-5    6,884 Sq. Feet",T,2,Residential,I  Individual,115500,257600,0,373100,118 BAILEY RIDGE CLOSE S.E.,Land    R - Residential,,2018
1500480,"0011986  18    SW-6-20-2-5    6,586 Sq. Feet",T,2,Residential,I  Individual,114200,252300,0,366500,116 BAILEY RIDGE CLOSE S.E.,Land    R - Residential,,2018
1500490,"0011986  19    SW-6-20-2-5    6,351 Sq. Feet",T,2,Residential,I  Individual,113200,293900,0,407100,114 BAILEY RIDGE CLOSE S.E.,Land    R - Residential,,2018
1500500,"0011986  20    SW-6-20-2-5    7,965 Sq. Feet",T,2,Residential,I  Individual,120200,269700,0,389900,112 BAILEY RIDGE CLOSE S.E.,Land    R - Residential,,2018
1500510,"0011986  21    SW-6-20-2-5    6,570 Sq. Feet",T,2,Residential,I  Individual,114100,229000,0,343100,110 BAILEY RIDGE CLOSE S.E.,Land    R - Residential,,2018
1500520,"0011986  22    SW-6-20-2-5    7,965 Sq. Feet",T,2,Residential,I  Individual,114800,325500,0,440300,108 BAILEY RIDGE CLOSE S.E.,Land    R - Residential,,2018
1500530,"0011986  23    SW-6-20-2-5    6,637 Sq. Feet",T,2,Residential,I  Individual,104000,256700,0,360700,106 BAILEY RIDGE CLOSE S.E.,Land    R - Residential,,2018
1500540,"0011986  24    SW-6-20-2-5    6,324 Sq. Feet",T,2,Residential,I  Individual,102800,237400,0,340200,104 BAILEY RIDGE CLOSE S.E.,Land    R - Residential,,2018
1500550,"0011986  25    SW-6-20-2-5    6,727 Sq. Feet",T,2,Residential,I  Individual,104400,255700,0,360100,102 BAILEY RIDGE CLOSE S.E.,Land    R - Residential,,2018
1500560,0011979 1ER     SW-6-20-2-5    6.94 Acres,E,10,Municipal Public Lands-Exempt,M  Municipal,247600,0,0,247600,118 BAILEY RIDGE PLACE S.E.,Land    NR - Non Residential,,2018
1500570,"0011979 5PUL     SW-6-20-2-5    2,691 Sq. Feet",E,10,Municipal Public Lands-Exempt,M  Municipal,38900,0,0,38900,1512 SOUTHWOOD ROAD S.E,Land    NR - Non Residential,,2018
1500580,"0011979 4MR     SW-6-20-2-5    9,418 Sq. Feet",E,10,Municipal Public Lands-Exempt,M  Municipal,97800,0,0,97800,1516 SOUTHWOOD ROAD S.E,Land    NR - Non Residential,,2018
1500590,0011979 3MR     SW-6-20-2-5    7.17 Acres,E,10,Municipal Public Lands-Exempt,M  Municipal,251500,0,0,251500,910 DECALTA ROAD S.E,Land    NR - Non Residential,,2018
1501000,"8011291 2 W1                  30,928 Sq. Feet",T,2,Residential,I  Individual,135900,218200,0,354100,103 CALKINS PLACE S.E.,Land    R - Residential,,2018
1501005,8011291 2 E1                   1.00 Acres,T,2,Residential,I  Individual,167100,157400,0,324500,107 CALKINS PLACE S.E.,Land    R - Residential,,2018
1501010,8011291 2 2                     1.81 Acres,T,2,Residential,I  Individual,141400,136100,0,277500,626 CALKINS PLACE S.E.,Land    R - Residential,,2018
1501015,"9511646 2 9    NW-6-20-2-5    23,868 Sq. Feet",T,2,Residential,I  Individual,126900,329700,0,456600,708 CAULKINS PLACE S.E,Land    R - Residential,,2018
1501020,"9511646 2 8    NW-6-20-2-5    23,868 Sq. Feet",T,2,Residential,I  Individual,126900,76000,0,202900,702 CALKINS PLACE S.E.,Land    R - Residential,,2018
1501030,8011291 2 4    NW-6-20-2-5    1.15 Acres,T,2,Residential,I  Individual,183800,114800,0,298600,802 CALKINS PLACE S.E.,Land    R - Residential,,2018
1501040,8011291 2 5    W -6-20-2-5    1.05 Acres,T,2,Residential,I  Individual,181000,195200,0,376200,822 CALKINS PLACE S.E.,Land    R - Residential,,2018
1501050,"8011291 2 6                     33,454 Sq. Feet",T,2,Residential,I  Individual,139100,211200,0,350300,844 CALKINS PLACE S.E.,Land    R - Residential,,2018
1501060,"8910678 2 19                   18,295 Sq. Feet",T,2,Residential,I  Individual,119800,184600,0,304400,906 CALKINS PLACE S.E.,Land    R - Residential,,2018
1501065,"8910678 2 20                   29,185 Sq. Feet",T,2,Residential,I  Individual,140300,257600,0,397900,1010 CALKINS PLACE S.E,Land    R - Residential,,2018
1501070,8011291 1 8                     1.04 Acres,T,2,Residential,I  Individual,234900,157800,0,392700,1065 CALKINS PLACE S.E.,Land    R - Residential,,2018
1501080,"8011291 1 9                     34,761 Sq. Feet",T,2,Residential,I  Individual,182900,543400,0,726300,1047 CALKINS PLACE S.E.,Land    R - Residential,,2018
1501090,"8011291 1 10                   27,007 Sq. Feet",T,2,Residential,I  Individual,170100,307500,0,477600,1025 CALKINS PLACE S.E.,Land    R - Residential,,2018
1501100,8011291 1 11    SW-6-20-2-5    1.05 Acres,T,2,Residential,I  Individual,235300,234400,0,469700,1003 CALKINS PLACE S.E.,Land    R - Residential,,2018
1501110,8011291 1 12                   1.03 Acres,T,2,Residential,I  Individual,234600,195300,0,429900,883 CALKINS PLACE S.E.,Land    R - Residential,,2018
1501120,8011291 1 13    NW-6-20-2-5,E,10,Municipal Public Lands-Exempt,M  Municipal,0,48200,0,48200,REAR 865 CALKINS PLACE S.E.,Land    NR - Non Residential,,2018
1501140,"8011291 1 13                   42,602 Sq. Feet",T,2,Residential,I  Individual,188400,230900,0,419300,865 CALKINS PLACE S.E.,Land    R - Residential,,2018
1501150,8011291 1 14                   1.02 Acres,T,2,Residential,I  Individual,225200,56700,0,281900,843 CALKINS PLACE S.E.,Land    R - Residential,,2018
1501160,"8011291 1 15                   40,467 Sq. Feet",T,2,Residential,I  Individual,177600,177600,0,355200,725 CALKINS PLACE S.E.,Land    R - Residential,,2018
1501170,8011291 1 16                   1.25 Acres,T,2,Residential,I  Individual,205200,204000,0,409200,701 CALKINS PLACE S.E.,Land    R - Residential,,2018
